Instance Name, Truck Speed, Drone Speed, Number of Nodes, TSP Sol Cost, Arcs in Gaux, Triples, Gaux Ini Time, Gaux Building Time, Shortest Path Time, FSTSP Sol Cost, Average Time (ns)
singlecenter-alpha_1-82-n75.txt, 1, 1, 75, 1107.33, 543, 579, 3048, 145336, 7193, 823.506, 173445
singlecenter-alpha_3-5-n250.txt, 1, 0.333333, 250, 2514.12, 529, 279, 1620, 111003, 9699, 1778.98, 139961
singlecenter-alpha_1-2-n5.txt, 1, 1, 5, 301.242, 15, 13, 649, 4462, 900, 181.529, 22823
singlecenter-4-n375.txt, 1, 0.5, 375, 2965.63, 841, 466, 2117, 180470, 32511, 2122.35, 233958
singlecenter-14-n500.txt, 1, 0.5, 500, 3141.02, 1093, 594, 4938, 304807, 23479, 2276.38, 359020
singlecenter-alpha_1-8-n500.txt, 1, 1, 500, 3134.85, 2985, 3211, 4613, 829903, 38804, 2564.95, 892647
singlecenter-49-n9.txt, 1, 0.5, 9, 523.248, 19, 10, 661, 4601, 1227, 419.052, 54950
singlecenter-alpha_3-12-n375.txt, 1, 0.333333, 375, 2866.82, 779, 404, 2108, 164008, 16062, 2035.85, 200413
singlecenter-alpha_3-91-n100.txt, 1, 0.333333, 100, 1443.6, 224, 124, 990, 48762, 4179, 907.68, 71762
singlecenter-119-n250.txt, 1, 0.5, 250, 2178, 615, 365, 1634, 132314, 11226, 1457.51, 163392
singlecenter-alpha_1-64-n20.txt, 1, 1, 20, 655.763, 115, 120, 700, 32978, 2140, 487.611, 52885
singlecenter-alpha_3-7-n5.txt, 1, 0.333333, 5, 227.286, 9, 4, 630, 2015, 929, 176.91, 20494
singlecenter-1-n5.txt, 1, 0.5, 5, 287.525, 11, 6, 646, 2540, 1052, 156.756, 21417
singlecenter-14-n375.txt, 1, 0.5, 375, 2833.18, 829, 454, 3334, 195341, 14255, 2062.64, 236865
singlecenter-alpha_3-98-n100.txt, 1, 0.333333, 100, 1574.21, 215, 115, 1008, 47078, 3986, 976.638, 69476
singlecenter-2-n250.txt, 1, 0.5, 250, 2367.61, 586, 336, 1546, 126341, 9589, 1559.84, 155545
singlecenter-alpha_1-76-n50.txt, 1, 1, 50, 951.729, 426, 448, 2982, 112144, 4968, 742.674, 138007
singlecenter-alpha_1-77-n50.txt, 1, 1, 50, 856.816, 336, 358, 2594, 90157, 4549, 638.926, 114388
singlecenter-87-n75.txt, 1, 0.5, 75, 1216.75, 170, 95, 2735, 36567, 3386, 862.89, 60478
singlecenter-alpha_1-21-n7.txt, 1, 1, 7, 373.051, 25, 24, 703, 7289, 1097, 260.978, 25757
singlecenter-99-n100.txt, 1, 0.5, 100, 1196.29, 216, 116, 1018, 47381, 4031, 844.697, 70060
singlecenter-alpha_3-62-n20.txt, 1, 0.333333, 20, 597.484, 39, 19, 702, 8269, 1390, 413.356, 27367
singlecenter-62-n20.txt, 1, 0.5, 20, 597.484, 43, 23, 779, 9344, 1483, 413.843, 28551
singlecenter-alpha_3-76-n50.txt, 1, 0.333333, 50, 951.729, 106, 56, 2649, 21532, 3810, 652.192, 45360
singlecenter-alpha_3-58-n10.txt, 1, 0.333333, 10, 381.514, 24, 14, 622, 5288, 1227, 218.774, 23977
singlecenter-alpha_1-31-n8.txt, 1, 1, 8, 275.526, 35, 36, 829, 10065, 1076, 219.054, 29011
singlecenter-alpha_3-107-n175.txt, 1, 0.333333, 175, 2008.09, 361, 186, 1286, 79000, 7390, 1491.03, 105427
singlecenter-alpha_3-16-n6.txt, 1, 0.333333, 6, 252.949, 14, 8, 614, 3282, 1139, 94.1652, 21931
singlecenter-82-n75.txt, 1, 0.5, 75, 1107.33, 164, 89, 2701, 35280, 3346, 719.557, 58684
singlecenter-alpha_3-11-n6.txt, 1, 0.333333, 6, 278.413, 13, 7, 611, 3036, 1009, 139.553, 21896
singlecenter-alpha_3-48-n9.txt, 1, 0.333333, 9, 374.573, 17, 8, 828, 3714, 1162, 236.598, 22504
singlecenter-19-n6.txt, 1, 0.5, 6, 311.486, 13, 7, 662, 2996, 1024, 244.295, 21634
singlecenter-alpha_1-30-n7.txt, 1, 1, 7, 320.187, 26, 27, 898, 25229, 1397, 259.862, 78057
singlecenter-alpha_3-31-n8.txt, 1, 0.333333, 8, 275.526, 20, 12, 823, 4657, 1084, 173.444, 23478
singlecenter-89-n75.txt, 1, 0.5, 75, 1139.55, 169, 94, 2881, 35756, 3416, 839.311, 59291
singlecenter-alpha_3-97-n100.txt, 1, 0.333333, 100, 1524.19, 205, 105, 1009, 44475, 3759, 1094.86, 66643
singlecenter-13-n500.txt, 1, 0.5, 500, 3304.21, 1089, 589, 4855, 230947, 21964, 2407.53, 282881
singlecenter-alpha_3-86-n75.txt, 1, 0.333333, 75, 1325.73, 153, 78, 2787, 31870, 3050, 975.982, 55371
singlecenter-alpha_3-70-n20.txt, 1, 0.333333, 20, 552.053, 39, 19, 741, 8185, 1384, 408.676, 26976
singlecenter-7-n250.txt, 1, 0.5, 250, 2292.19, 568, 318, 1703, 122630, 9219, 1589.37, 151582
singlecenter-alpha_3-14-n500.txt, 1, 0.333333, 500, 3141.02, 1031, 531, 4934, 216503, 17291, 2268.13, 257303
singlecenter-52-n10.txt, 1, 0.5, 10, 423.541, 23, 13, 736, 5221, 1270, 324.112, 24573
